,wave,gender,age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
473,2.0,False,23.0,30.0,False,8.0,1.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,1.0,1.0,10.0,1.0,10.0,1.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.19,2.0,12.0,3.0,1.0,1.0,0.0,False,False,False
474,2.0,False,23.0,23.0,False,8.0,1.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,10.0,9.0,8.0,10.0,,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,8.0,8.0,10.0,7.0,7.0,7.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,0.13,2.0,12.0,3.0,8.0,1.0,0.0,False,False,False
475,2.0,False,23.0,24.0,False,8.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,4.0,6.0,7.0,6.0,7.0,2.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,3.0,7.0,10.0,4.0,8.0,2.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.61,2.0,12.0,3.0,5.0,1.0,0.0,False,False,False
476,2.0,False,23.0,24.0,False,8.0,1.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,6.0,6.0,7.0,6.0,5.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,5.0,10.0,7.0,4.0,5.0,7.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.16,2.0,12.0,3.0,5.0,1.0,0.0,False,True,False
477,2.0,False,23.0,28.0,False,8.0,1.0,25.0,15.0,25.0,15.0,0.0,20.0,6.0,6.0,7.0,9.0,7.0,7.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,6.0,6.0,8.0,3.0,8.0,3.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.19,2.0,12.0,3.0,4.0,1.0,0.0,False,True,False
478,2.0,False,23.0,26.0,False,8.0,1.0,20.0,35.0,20.0,10.0,10.0,5.0,8.0,8.0,8.0,10.0,8.0,7.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,10.0,6.0,6.0,9.0,5.0,3.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.32,2.0,12.0,3.0,6.0,2.0,0.0,False,True,False
479,2.0,False,23.0,30.0,False,8.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,7.0,9.0,7.0,7.0,4.0,3.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.14,2.0,12.0,3.0,8.0,2.0,0.0,False,True,False
480,2.0,False,23.0,22.0,False,8.0,1.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,7.0,7.0,8.0,,6.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,8.0,6.0,5.0,8.0,5.0,3.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,0.37,2.0,12.0,3.0,8.0,4.0,0.0,True,False,False
481,2.0,False,23.0,25.0,False,8.0,1.0,20.0,20.0,20.0,20.0,5.0,15.0,8.0,7.0,7.0,8.0,8.0,4.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,5.0,3.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.36,2.0,12.0,3.0,7.0,2.0,0.0,True,True,True
482,2.0,False,23.0,27.0,True,8.0,1.0,35.0,10.0,20.0,15.0,10.0,10.0,,,,,,,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,0.41,2.0,12.0,3.0,7.0,6.0,1.0,True,True,True
483,2.0,False,23.0,23.0,False,8.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,8.0,6.0,7.0,7.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,3.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,-0.3,2.0,12.0,3.0,7.0,1.0,1.0,False,False,False
484,2.0,False,23.0,21.0,False,8.0,1.0,15.0,20.0,15.0,30.0,5.0,15.0,7.0,7.0,7.0,7.0,7.0,5.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,2.0,9.0,9.0,3.0,8.0,3.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,0.32,2.0,12.0,3.0,6.0,2.0,0.0,False,False,False
485,2.0,False,23.0,28.0,False,8.0,1.0,40.0,15.0,20.0,10.0,5.0,10.0,6.0,9.0,9.0,8.0,9.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,3.0,9.0,9.0,3.0,9.0,5.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,0.22,2.0,12.0,3.0,2.0,1.0,0.0,False,False,False
486,2.0,False,23.0,28.0,False,8.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,6.0,8.0,9.0,7.0,8.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,3.0,9.0,9.0,5.0,9.0,5.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,0.11,2.0,12.0,3.0,5.0,1.0,0.0,False,False,False
487,2.0,False,23.0,23.0,True,8.0,1.0,20.0,25.0,25.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,0.11,2.0,12.0,3.0,9.0,6.0,1.0,True,True,True
488,2.0,False,24.0,25.0,False,6.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,9.0,10.0,4.0,4.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,6.0,7.0,9.0,9.0,9.0,8.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.07,2.0,5.0,3.0,7.0,6.0,0.0,True,False,False
489,2.0,False,24.0,30.0,False,6.0,4.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,10.0,5.0,,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,3.0,10.0,9.0,6.0,8.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.43,2.0,5.0,3.0,5.0,5.0,0.0,False,False,False
490,2.0,False,24.0,23.0,False,6.0,4.0,20.0,25.0,20.0,15.0,10.0,10.0,4.0,9.0,8.0,6.0,6.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,5.0,5.0,9.0,7.0,9.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.52,2.0,5.0,3.0,6.5,6.0,0.0,True,False,False
491,2.0,False,24.0,24.0,False,6.0,4.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,7.0,7.0,7.0,5.0,3.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,7.0,9.0,8.0,7.0,6.0,5.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.23,2.0,5.0,3.0,8.0,7.0,0.0,True,False,False
492,2.0,False,24.0,24.0,False,6.0,4.0,25.0,15.0,25.0,25.0,15.0,15.0,8.0,5.0,5.0,5.0,5.0,4.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,4.0,7.0,7.0,4.0,5.0,1.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.01,2.0,5.0,3.0,2.0,1.0,0.0,False,True,False
493,2.0,False,24.0,28.0,False,6.0,4.0,25.0,15.0,25.0,15.0,0.0,20.0,5.0,7.0,5.0,5.0,6.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,4.0,5.0,7.0,1.0,5.0,1.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.08,2.0,5.0,3.0,5.0,1.0,0.0,False,False,False
494,2.0,False,24.0,26.0,False,6.0,4.0,20.0,35.0,20.0,10.0,10.0,5.0,6.0,8.0,7.0,9.0,7.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,8.0,6.0,9.0,9.0,6.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.17,2.0,5.0,3.0,5.0,2.0,0.0,False,False,False
495,2.0,False,24.0,30.0,False,6.0,4.0,20.0,20.0,25.0,25.0,5.0,5.0,3.0,7.0,6.0,5.0,5.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,5.0,5.0,8.0,8.0,5.0,7.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.12,2.0,5.0,3.0,7.0,5.0,0.0,True,True,True
496,2.0,False,24.0,22.0,False,6.0,4.0,30.0,15.0,25.0,25.0,5.0,0.0,3.0,5.0,5.0,6.0,5.0,3.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,8.0,5.0,6.0,7.0,5.0,5.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.5,2.0,5.0,3.0,7.0,3.0,0.0,True,False,False
497,2.0,False,24.0,25.0,False,6.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,7.0,8.0,4.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,5.0,7.0,7.0,7.0,9.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.32,2.0,5.0,3.0,6.0,3.0,0.0,False,False,False
498,2.0,False,24.0,27.0,False,6.0,4.0,35.0,10.0,20.0,15.0,10.0,10.0,,,,,,,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,5.0,6.0,8.0,10.0,8.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.02,2.0,5.0,3.0,7.0,5.0,0.0,True,False,False
499,2.0,False,24.0,23.0,False,6.0,4.0,25.0,10.0,35.0,15.0,0.0,15.0,1.0,8.0,8.0,8.0,8.0,9.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,3.0,1.0,8.0,1.0,9.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.46,2.0,5.0,3.0,1.0,1.0,1.0,False,False,False
500,2.0,False,24.0,21.0,False,6.0,4.0,15.0,20.0,15.0,30.0,5.0,15.0,4.0,6.0,6.0,6.0,7.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,3.0,9.0,9.0,6.0,9.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.01,2.0,5.0,3.0,6.0,2.0,0.0,True,False,False
501,2.0,False,24.0,28.0,False,6.0,4.0,40.0,15.0,20.0,10.0,5.0,10.0,5.0,8.0,8.0,7.0,9.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,8.0,7.0,9.0,5.0,5.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.72,2.0,5.0,3.0,7.0,5.0,0.0,True,False,False
502,2.0,False,24.0,28.0,False,6.0,4.0,40.0,20.0,20.0,20.0,0.0,0.0,3.0,8.0,7.0,8.0,7.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,4.0,8.0,8.0,5.0,6.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.54,2.0,5.0,3.0,5.0,3.0,,False,False,False
503,2.0,False,24.0,23.0,False,6.0,4.0,20.0,25.0,25.0,10.0,10.0,10.0,5.0,9.0,10.0,9.0,10.0,9.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,6.0,7.0,8.0,10.0,7.0,,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,-0.08,2.0,5.0,3.0,7.0,3.0,0.0,False,False,False
504,2.0,True,25.0,21.0,True,9.0,6.0,12.0,18.0,20.0,16.0,16.0,18.0,6.0,8.0,7.0,9.0,5.0,7.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,3.0,10.0,10.0,6.0,4.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.23,3.0,2.0,0.0,4.0,1.0,0.0,False,False,False
505,2.0,True,25.0,27.0,False,9.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,7.0,7.0,6.0,7.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,4.0,10.0,8.0,8.0,6.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.29,3.0,2.0,0.0,3.0,1.0,0.0,False,False,False
506,2.0,True,25.0,21.0,True,9.0,6.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,7.0,6.0,6.0,6.0,7.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,4.0,3.0,7.0,4.0,3.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.22,3.0,2.0,0.0,1.0,1.0,0.0,False,True,False
507,2.0,True,25.0,27.0,False,9.0,6.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,6.0,7.0,7.0,7.0,,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,10.0,9.0,9.0,8.0,5.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.31,3.0,2.0,0.0,2.0,3.0,0.0,False,False,False
508,2.0,True,25.0,25.0,False,9.0,6.0,20.0,20.0,15.0,15.0,15.0,15.0,7.0,8.0,9.0,6.0,8.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,10.0,9.0,9.0,8.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.12,3.0,2.0,0.0,3.0,1.0,0.0,False,False,False
509,2.0,True,25.0,23.0,False,9.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,2.0,5.0,5.0,3.0,5.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,9.0,9.0,8.0,7.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.38,3.0,2.0,0.0,3.0,1.0,0.0,False,False,False
510,2.0,True,25.0,22.0,False,9.0,6.0,17.0,10.0,18.0,20.0,25.0,10.0,2.0,6.0,6.0,6.0,6.0,,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,9.0,8.0,6.0,8.0,7.0,5.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.13,3.0,2.0,0.0,5.0,2.0,0.0,False,False,False
511,2.0,True,25.0,26.0,False,9.0,6.0,,,,,,,3.0,6.0,6.0,6.0,5.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,8.0,7.0,8.0,7.0,3.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,,3.0,2.0,0.0,6.0,2.0,0.0,False,False,False
512,2.0,True,25.0,22.0,False,9.0,6.0,20.0,22.0,18.0,15.0,15.0,10.0,4.0,9.0,4.0,4.0,5.0,,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,6.0,3.0,4.0,3.0,3.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.11,3.0,2.0,0.0,1.0,,0.0,False,False,False
513,2.0,True,25.0,23.0,False,9.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,3.0,6.0,6.0,5.0,6.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,6.0,6.0,8.0,7.0,8.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.19,3.0,2.0,0.0,2.0,1.0,0.0,False,False,False
514,2.0,True,25.0,24.0,False,9.0,6.0,35.0,10.0,20.0,20.0,10.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,7.0,5.0,4.0,4.0,8.0,3.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.19,3.0,2.0,0.0,2.0,1.0,0.0,False,False,False
515,2.0,True,25.0,27.0,True,9.0,6.0,50.0,0.0,50.0,0.0,0.0,0.0,4.0,8.0,7.0,9.0,,6.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,10.0,10.0,7.0,8.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.05,3.0,2.0,0.0,5.0,1.0,0.0,False,False,False
516,2.0,True,25.0,30.0,False,9.0,6.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,7.0,10.0,7.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,6.0,10.0,10.0,8.0,5.0,3.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.29,3.0,2.0,0.0,6.0,1.0,0.0,False,True,False
517,2.0,True,25.0,21.0,True,9.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,4.0,4.0,5.0,4.0,4.0,,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,7.0,6.0,8.0,6.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.01,3.0,2.0,0.0,5.0,2.0,0.0,False,False,False
518,2.0,True,25.0,25.0,False,9.0,6.0,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8.0,9.0,7.0,7.0,8.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,6.0,6.0,5.0,7.0,3.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.25,3.0,2.0,0.0,3.0,1.0,0.0,False,True,False
519,2.0,True,25.0,26.0,False,9.0,6.0,20.0,25.0,20.0,15.0,15.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,8.0,9.0,7.0,8.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.04,3.0,2.0,0.0,3.0,2.0,0.0,False,False,False
520,2.0,True,25.0,27.0,False,9.0,6.0,10.0,10.0,30.0,25.0,10.0,15.0,2.0,4.0,5.0,4.0,4.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,4.0,6.0,8.0,7.0,6.0,3.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.13,3.0,2.0,0.0,1.0,1.0,0.0,False,False,False
521,2.0,True,25.0,23.0,False,9.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,2.0,8.0,10.0,3.0,10.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,9.0,10.0,9.0,10.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,-0.15,3.0,2.0,0.0,3.0,1.0,0.0,False,False,False
522,2.0,True,25.0,24.0,False,9.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,7.0,9.0,9.0,9.0,8.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,3.0,10.0,9.0,10.0,4.0,4.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,0.07,3.0,2.0,0.0,3.0,1.0,0.0,False,True,False
523,2.0,True,30.0,21.0,True,1.0,1.0,12.0,18.0,20.0,16.0,16.0,18.0,5.0,8.0,7.0,5.0,9.0,5.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,7.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,-0.3,7.0,3.0,,5.0,,0.0,False,False,False
524,2.0,True,30.0,27.0,False,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,4.0,7.0,6.0,6.0,7.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,7.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,-0.23,7.0,3.0,,5.0,,0.0,False,False,False
525,2.0,True,30.0,21.0,True,1.0,1.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,7.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,7.0,5.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,0.06,7.0,3.0,,5.0,,0.0,False,False,False
526,2.0,True,30.0,27.0,False,1.0,1.0,10.0,20.0,20.0,15.0,20.0,15.0,7.0,8.0,,,8.0,,30.0,20.0,10.0,30.0,0.0,10.0,5.0,7.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,-0.07,7.0,3.0,,5.0,,0.0,False,False,False
527,2.0,True,30.0,25.0,False,1.0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,5.0,8.0,8.0,6.0,8.0,5.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,7.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,0.09,7.0,3.0,,5.0,,0.0,True,False,False
528,2.0,True,30.0,23.0,False,1.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,2.0,5.0,5.0,3.0,5.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,7.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,-0.05,7.0,3.0,,5.0,,0.0,True,False,False
